"root";"kingdom";"phylum";"class";"order";"family";"genus";"species";"abond1";"abond2";"abond3";"abond4";"abond5";"abond6";"abond7";"abond8";"abond9";"abond10";"abond11";"abond12";"abond13";"abond14";"abond15";"abond16";"abond17";"abond18";"abond19";"abond20";"abond21";"abond22";"abond23";"abond24";"abond25";"abond26";"abond27";"abond28";"abond29";"abond30";"abond31";"abond32";"abond33";"abond34";"Mean"
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"None";0.0186835769911947;0.0256561887749222;0.00654008518408137;0.00527062475323893;0.0339106802282259;0.0210016110149871;0.0229246590649094;0.00490284927982212;0.0289820299403297;0.00573721274432863;0.00256983777746788;0.0677952512565744;0.0125984134740388;0.118604721510658;0.131834397712506;0.278735558613627;0.0214785587880897;0.00669461897500622;0.138207197272552;0.160061447265683;0.0654032089202252;0.021203522825592;0.0548870456403406;0.0580320289446516;0.0422218165162886;0.0272727115178985;0.0187385598706304;0.0319695022551553;0.0290243699721349;0.0197776116672112;0.10716693800402;0.00443326320538661;0.0453637457435562;0.0500001291725978;0.049637763966998
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella copri";3.11173813364959e-05;0;7.01693495754e-05;0;7.40473409333034e-05;4.01362885298435e-05;6.31853952612284e-06;5.59615009745074e-06;0.00225997824214209;4.1478586515114e-05;5.78517983079262e-06;0.000156464409691853;2.12685295417217e-06;1.61730443869203e-05;7.99299114588895e-05;0.00073567062437994;1.92890467763488e-05;6.16915235120912e-06;2.34626970189741e-05;0.000622179754203455;1.1938858351262e-05;6.36417529357145e-06;1.89420373656611e-05;5.07590248045164e-05;0.00108227396040524;1.73303116972094e-05;0.000337933360781376;2.25191097547058e-05;0.000336494927507215;8.88803403283781e-05;0.000323394122374989;0;0.000359189721516955;7.75035587050705e-06;0.000201760672287057
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella pectinovora";0.000678008294754355;2.80915062809727e-05;0.000113176370282903;0.000325820439291134;0.000356894841435291;7.62986871062372e-05;5.98598481422164e-05;4.07275368203359e-05;0.000444524645975055;0;0;0.000156950324007666;2.28636692573508e-05;0.00164965052746587;0.000414948641909625;0.00973013409287292;6.689605584138e-05;2.54023920343905e-06;0.000154131871186184;0.000663708288609097;0.000106225226868921;1.113730676375e-05;0.000249901966648722;0.000505679962165424;0.000384993578102129;0.000133443400068512;0.000212680995867912;7.63359652701892e-07;0.000376537823880574;3.12469946466954e-05;0.000496776322749861;8.17342036391337e-07;0.000227496961638173;6.64316217472033e-06;0.00052145794952078
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp.";0.0013073682891094;0.000109484844992509;0.00168330988067438;0.000307080440168507;0.000350223909819678;0.00126647872816447;0.000649146797631146;0.000156381305500984;0.00328522965574195;0.000176777785385843;2.16183035782251e-05;8.26054336882451e-05;5.31713238543042e-06;0.000189284519491364;0.000269763451173752;0.00145093929017186;0.000104242933642396;1.88703483684044e-05;2.59894490056329e-05;0.000250293599255629;6.42861603529494e-06;0;0.000372526734858001;0.00027289798281998;0.000517915653736391;5.77677056573647e-05;0.000144784293105415;0.000126717702348514;0.000480851251407811;0.000410724385189341;0.000559939237276226;0.000127505357677049;0.000263993800403655;0.000415197635920021;0.00045493107218779
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. CAG:520";1.40247352502517e-05;0;0;0;0;3.02015636462189e-05;2.09509468497757e-05;3.41986950399767e-06;1.43673124103121e-06;0;2.43586519191268e-06;0.000188534754535524;0;0.000371980020899167;0.000421505392458988;0.00159535315390277;1.76474257741064e-05;4.17325011993558e-05;0.000604976618520009;0.00143741107375206;0.00044388063100846;2.99116238797858e-05;0.000255551346213919;0.00070080201988171;6.08558900494214e-06;2.91726913569692e-05;3.10030606221446e-06;7.63359652701892e-05;2.1872170287969e-05;6.59658775874681e-06;0.00163086645307074;2.86069712736968e-05;4.56210484568528e-06;3.0632358916766e-05;0.000235870219751676
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. CAG:891";4.38272976570365e-06;5.76236026276363e-06;3.92344750314064e-05;1.36290902710017e-05;7.10454217062775e-05;0.000109679362715216;2.89322599354046e-05;0;0;5.26712209715733e-06;0;0;0;0.000271347744713885;0;8.00076807373508e-06;9.84972601345473e-06;6.16915235120912e-05;1.0107007946635e-05;0.000809993486380324;9.33679947983313e-05;0;0;7.36824553613947e-06;0.000151178842649089;6.93212467888377e-06;0.00042443189991716;0;0.000159835090565927;0.00016803939343334;0.000303813618871816;4.98578642198715e-05;0.000850072202912691;0.000112933756970246;0.000111081003322899
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. Marseille-P4119";0.000203358661128649;1.72870807882909e-05;0.000187872774669619;8.34781779098853e-05;0.000225811035188497;5.56344593482979e-06;1.16394149165421e-05;8.08332791853995e-05;5.66072108966295e-05;9.21746367002533e-06;0;0.000114675778531917;8.50741181668867e-05;4.04326109673008e-05;0.00061976904002303;0.0044244247447755;2.50347202841974e-05;0;1.08289370856804e-06;5.2004200742201e-05;1.22449829243713e-06;0;1.66158222505799e-06;0;1.88973553311361e-05;0;0;3.81679826350946e-07;2.69195942005772e-06;0;8.81122657642792e-05;0;0;0;0.000186974588010214
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella stercorea";9.51052359157692e-05;2.01682609196727e-05;5.88517125471097e-05;4.25909070968803e-07;0.000141757296831774;1.98694497672493e-05;1.96207280021709e-05;5.68941926574158e-05;4.65500922094111e-05;0;0;0.000606421066134882;3.08393678354964e-05;0.000548685505867371;0.000743722848027636;0.00449363138861331;3.40636357965309e-05;6.24173061416452e-05;0.00105221172015861;0.00227733503537969;0.000681127175168154;8.84620365806432e-05;0.000332316445011598;0.000892103505838516;0.000174240022036238;1.38642493577675e-05;1.05410406115292e-05;8.39695617972082e-06;4.77822797060246e-05;2.53447845467641e-05;0.00202563466886053;3.10589973828708e-05;3.83216807037564e-05;3.24776817430772e-05;0.000432654184576585
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellamassilia";"None";9.59817818689099e-05;0.000223291460182091;6.33787673584258e-05;0.00120872994340946;0.0120033408025531;0.00632365108292475;0.000136347431879493;5.9381370478505e-05;0.00144822509095945;0.000447046987996229;9.22583941436929e-05;0;0;0.000290216296498626;1.40501797486329e-05;2.24021506064582e-05;2.99595832909248e-05;1.66930004797423e-05;0.000209720414892676;0.000704114430192965;9.67353651025334e-05;0;0.000170146019845938;6.14020461344956e-05;0.000790485982326168;0.000122178697465326;0.000402109696269216;4.12214212459022e-05;0.000937474868035102;0.00036663140385456;0.0006559468673563;8.2551545675525e-05;0.00303592870464203;9.74330452292315e-05;0.000889677495077837
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellamassilia";"Prevotellamassilia sp.";0.0016829682300302;0.00458179670392993;0.000424788643128497;0.00817915779888488;0.0456315070768578;0.00844650309605766;0.00142732482347996;0.0020183448018139;0.00386337030713291;2.83107812722207e-05;0.033337859982815;0.00061516752381952;2.12685295417217e-06;0.000365091501993627;9.80390320237941e-05;0;2.91387727898036e-05;4.20953925141328e-05;0.0634481862432793;0.000907267530934082;0.000148470417958002;0;0.00327099076824916;0.000267440023163581;0.0158395070032318;1.9641019923504e-05;0.00220648782447803;1.67939123594416e-05;0.000211991804329546;0.00910259672941179;0.000672369225133155;1.38948146186527e-05;0.00727868621112935;0.00359948670500263;0.00640521769278529
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellamassilia";"Prevotellamassilia timonensis";0.000140685625479087;0.000146219891667627;0.000165237500613039;8.51818141937605e-06;0.00110770819477252;0.000480045906376742;3.22578070544166e-05;1.52339641541714e-05;0.0013858709550987;0.000100075319845989;0;0;0;8.08652219346016e-05;1.43624059652692e-05;7.40071046820495e-05;4.71966038144706e-05;7.62071761031715e-06;0;0.000115980591583326;9.79598633949705e-06;0;8.64022757030154e-06;5.92188622719357e-05;3.93961814530465e-05;2.74396601872482e-05;2.44924178914942e-05;0;0.000140654879698016;0;6.00047688000467e-05;0;5.38328371790863e-05;3.57992628304373e-05;0.000128857678714495
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"Alistipes sp. CAG:435";0.00394971606485213;0.000116687795320963;0.0011460993763982;0.00031304316716207;0.000784835104576859;0.000642578005472841;0.000649479352343047;0.000104150571258111;0.000940484270379027;0.000807186461389361;0.000137017417045088;0;0;0;0;0;0;0;0;7.48261881182748e-07;0;1.27283505871429e-06;0.000266517788899301;5.92188622719357e-05;0.000932376294388767;0.00010369303165497;0.00027003665801888;3.81679826350946e-06;4.03793913008658e-06;0.00549322165888906;0;2.45202610917401e-06;0.00096290826276264;8.85754956629378e-06;0.000520601045679183
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"Alistipes sp. CAG:514";1.13950973908295e-05;0;0;0;1.23412234888839e-05;7.94777990689971e-07;5.58691915994019e-05;7.46153346326765e-06;0;9.87585393217e-06;0.000255156878852854;0;0;0;0;4.80046084424105e-06;4.51445775616675e-06;1.59672178501883e-05;0;1.12239282177412e-06;5.51024231596709e-06;4.13671394082144e-06;0.00114915026685011;0.000494491144869804;0.000390438578790761;0.000333608500171281;0.000543483652706195;0;0.000116090749989989;1.38875531763091e-06;3.15814572631825e-06;0;5.04872936255838e-05;0;0.000102095386185145
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"None";0.0226543301589222;0.000596404287196036;0.0155413791672483;0.00915406366233247;0.00385579847382427;0.0234980086837443;0.0251880264341089;0.00619991251352014;0.0127466795704289;0.0278443117714912;0.00836323865328321;0.0077376995650095;9.09229637908602e-05;0.00389950070217968;0.00921910349861965;0.00439762217172849;0.00112820403379113;0.00444578149733311;0.00579745195110374;0.0111173008996727;0.00444156143124258;0.00139057230164536;0.0918761921852465;0.0361799958683245;0.0718820164439021;0.0403490093704995;0.10280707911485;0.00438740960390413;0.0121437654388079;0.032620126467003;0.0249619838208194;0.00676187066706553;0.0390631748113418;0.0057345252150447;0.0199433830411478
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"None";"None";0.00014375353631508;4.32177019707272e-05;0.000271623288678968;0.000207417717561807;0.000319871170968639;0.000345331036954792;0.000692046355466401;6.52884178035919e-05;0.000878417480766479;0.000120814613103546;4.32366071564501e-05;0;0.000302013119492448;0.00205277863385096;0.000187023503765136;0.000354033987262777;0.000290566917396914;0.000158220613242775;0.000285522974492439;0.000282842991087079;0.000301838829085753;0.000619234256064502;8.07528961378183e-05;0.000202763201235245;0.000960882474464548;0.000271508216589614;0.00108076669328796;0.000186259755259262;0.000160844575348449;0.000173594414703864;0.000161065432042231;6.53873629113069e-06;0.000253653029420102;5.42524910935494e-05;0.000339940460834148
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"None";"None";1.66543731096739e-05;0;0.000365182421446168;3.2369089393629e-05;1.66773290390323e-05;0.000615158164794037;2.66043769520962e-06;0;0.000141087007869264;6.25470749037433e-06;1.37017417045088e-05;5.83097178975848e-06;0;0;0;2.40023042212052e-06;0;3.30231096447076e-05;2.16578741713607e-06;0;9.48986176638777e-06;5.40954899953573e-06;5.68261120969832e-05;0.000547706251519701;0.000114665308619436;8.46296887880393e-05;5.51854479074174e-05;0;0.000553534155749369;8.29781302284468e-05;1.61065432042231e-05;0;0.000314176953706193;1.18100660883917e-05;9.13436306026395e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"None";0.00178683892547738;0.000141177826437709;0.00761903324744504;0.00132713266513879;0.000521333305760149;0.00799387703035973;0.0587800429926732;0.00460998409138886;0.00267634295579293;0.0186284940771212;0.0272451521715434;0.0135968543850852;0.00026745175898715;0.00717783669957282;0.0140280116872517;0.00984014465388677;0.00782027204943249;0.00100666050719142;0.0167047183483705;0.0120571178224382;0.000839699704038763;0.00177114998420093;0.0003638865072877;0.00361016741472552;0.0114572423313571;0.00701877623736981;0.00497320095439822;0.0103629889652545;0.00409817172211038;0.00610878745342896;0.0173457995872304;0.0093781825255542;0.00640823660657259;0.0247837927510552;0.00948083999840997
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides distasonis";7.75743168529546e-05;3.0252391379509e-05;0.00010563127893071;2.55545442581282e-06;2.00127948468387e-05;2.34459507253541e-05;0.00279645257237721;4.66345841454228e-06;3.53435885293676e-05;0.00108700232280084;0.000284082778006817;4.85914315813207e-07;1.75465368719204e-05;0.000115906818106262;8.55499833583426e-05;0;6.52544348391376e-05;3.26602183299306e-05;9.74604337711232e-06;0.000232335314107243;5.26534265747966e-05;3.02298326444644e-05;2.92438471610206e-05;0.000202217405269605;2.59438268105428e-05;0;2.79027545599302e-06;0;3.9033411590837e-05;4.13154706995195e-05;3.63186758526599e-05;0;0.000122264409864366;4.1335231309371e-05;0.000166171999524379
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides merdae";0.000138055987619665;0;0.000823923975659535;4.25909070968803e-05;3.33546580780646e-06;0;3.99065654281442e-06;1.49230669265353e-05;3.96537822524613e-05;0;0.000426885374882698;0.00101361726278635;0;0.000132379363315163;0.000346258874249642;0.000326831375812078;0.00083599549539197;0.000265999333731546;0.000411499609255854;0.00182501072820472;5.75514197445452e-05;7.6688312287536e-05;3.98779734013917e-06;4.99403308560564e-05;1.85770611729813e-05;7.16319550151322e-05;0.000101069977628191;6.87023687431703e-06;4.23983608659091e-05;1.73594414703864e-05;0.00277285194770742;8.17342036391337e-07;0.000203469876117564;0.000268679003510911;0.000304201303593035
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides sp.";2.93642894302145e-05;0;9.35591327672e-05;0.000502146794672218;5.30339063441227e-05;3.05989526415639e-05;0.000120717360420136;0;1.06318111836309e-05;8.6907514603096e-05;0;1.45774294743962e-06;0;0;0;6.40061445898806e-05;0;2.90313051821606e-06;2.70723427142009e-05;1.38428448018808e-05;0;1.55922294692501e-05;7.27773014575399e-05;0.000127716255959751;4.2599123034595e-05;1.64637961123489e-05;0.000103860253084184;0.000117557386516091;0.000677700783999532;0.000154846217915846;4.89512587579329e-05;3.26936814556535e-06;0.000214418927747208;3.61683273956996e-05;7.84753881538043e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"None";"None";"None";"None";0.000418112419648128;0.0001267719257808;0.000485903883081264;0.000482980886478622;0.000657753857299433;0.00461249406896924;0.000628528405493272;0.000203948581329316;0.00163787361477557;0.000233070152799212;4.96307532852209e-05;0.000339654106753432;0.000205773023316157;0.00048189682256583;0.000213250505962584;0.000451243319358658;3.6115662049334e-05;8.96341547499207e-05;0.00025195326952683;0.000411918165591103;4.0102319077316e-05;4.20035569375716e-05;0.000735083976365654;0.000718540388765008;0.00746189300253353;0.000213740510932249;0.000353434891092449;0.00026603083896661;0.000672653360086923;0.000306220547537615;0.000460773461469833;0.000114427885094787;0.00118462655826295;0.000552120589632312;0.000739416454869669
"root";"Bacteria";"Bacteroidetes";"None";"None";"None";"None";"None";0.000152080722869917;1.80073758211363e-05;0.000133548116933826;0.000200603172426306;0.000159768812193929;0.000852002006019648;0.000296638803015872;5.03653508770566e-05;0.0017174685255287;0.000144187467409682;0.00105746997643909;0.000318759791173464;6.3805588625165e-06;8.53577342643017e-05;0.000760270837509359;0.000128412327583448;1.51849942707427e-05;7.76587413622795e-05;0.000175067816218499;0.000163121090097839;3.76533224924418e-05;6.07778740536074e-05;0.000379505380203245;0.000196486547630386;0.000384673283943974;0.000194099491008745;0.00150674874623623;0.000174427680642382;0.00025371717534044;0.000243032180585409;0.000263389353574942;3.67803916376102e-05;0.000675191517161422;0.000102969013708165;0.00032417076997343
"root";"Bacteria";"Fibrobacteres";"Fibrobacteria";"Fibrobacterales";"Fibrobacteraceae";"Fibrobacter";"None";4.38272976570365e-06;0;4.14980024370645e-05;8.51818141937605e-06;1.6010235877471e-05;3.89441215438086e-05;5.32087539041923e-06;2.17628059345306e-06;0;1.6788951684689e-05;0;0;0;0;0;0;0;7.98360892509415e-06;0;0;0;0;9.96949335034794e-06;0.00042381056731943;0.00915240556927482;8.08747879203106e-06;0.00555605849409454;1.4122153574985e-05;0.00160709977377446;0;2.24228346568596e-05;0;0.00697059206388407;5.90503304419585e-06;0.0007032969543942
"root";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Planococcaceae";"Caryophanon";"None";3.41852921724885e-05;0.000105883369828282;1.88627283804839e-05;5.36645429420691e-05;0.000256497320620317;9.53733588827965e-05;0.000131359111200975;1.24358891054461e-05;1.63787361477557e-05;0.000159001248307937;3.47110789847557e-05;0;0;3.41430937057207e-05;2.18558351645401e-06;5.60053765161455e-06;1.2722562767379e-05;0.000123020155709405;5.41446854284018e-06;8.3057068811285e-05;2.44899658487426e-06;0.000207472114570429;7.51035165726211e-05;0.000535425842292802;0.000194098259841839;2.85950143003955e-05;0.000237483444365628;0.000150000171755922;8.04222876742245e-05;0.000359687627266405;0.00016264450490539;6.29353368021329e-05;0.000200732613210152;0.0033046041173581;0.000199592646905262
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"None";1.92840109690961e-05;8.78759940071453e-05;0.000402153369071916;0.000108180904026076;0.00025316185481251;1.47033928277645e-05;6.01924028541176e-05;1.67884502923522e-05;8.62038744618723e-07;0.00083944758423445;3.68424610276793e-05;0.0208428086624917;0.158555824307058;0.0591067867185762;0.013706730910333;0.0162667616091145;0.0600660916615503;0.00170268604893372;0.000138610394696709;0.000167610661384935;0.00100163960321357;0.000175014820573215;2.29298347058003e-05;8.59628645882938e-05;0.000112102955354197;0.000214318187988823;0;0.000527863199843359;4.81187746335318e-05;0.000182968513097872;6.66368748253151e-05;0.00463187732022971;0.000121656129218274;0.000135815760016505;0.0099917737728028
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus amylovorus";0.0123891005016911;0.0185987380431025;0.0391031904418783;0.0560747623746816;0.0289518432117601;0.024623016929566;0.00847349405924263;0.171239394906944;0.0152736024771545;0.0402154647971895;0.0575326999677857;0.000683195528033369;0.004508928262845;0.0029839266893868;6.86897676599832e-05;0.000815278266713605;0.00714146176500524;0.0257939517630349;2.09359450323154e-05;0.00594755956258107;0.000375002602058871;0.0257392705573204;0.0349071840169083;0.00112324809728704;0.00699266206083667;0.0407369195139887;0.00111487005997232;0.00121908536536492;0.0158822240834131;0.000113183558386919;0.00556812673007171;0.00023866387462627;0.00145014106028183;0.000324038688300247;0.0193007016332384
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus crispatus";0.00308325039017252;0.000143338711536245;0.000122984989040755;4.94054522323811e-05;7.07118751254969e-05;2.06642277579392e-05;9.97664135703606e-06;0.000612156641215583;4.02284747488737e-06;6.28762700348157e-05;0.000107482551593147;6.02533751608376e-05;6.85910077720524e-05;1.10815304132602e-05;6.24452433272574e-06;6.08058373603866e-05;8.24914553626833e-05;0.000330231096447076;0;2.16995945542997e-05;0.00017081751179498;1.78196908220001e-05;0.00133923527339674;6.49497199111553e-05;0.000234775617927505;0.000679059380002322;7.84377433740259e-05;0;0.00109091655497839;0;4.04242652968736e-05;0;5.77866613786802e-05;0;0.000255955630524318
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus delbrueckii";0.014724218920858;0.0320509680765241;0.015984276029622;0.0184559177722911;0.00770892857500228;0.0206654199249253;0.0285445011413278;0.0313757482130405;0.000622966666111131;0.00610656968139178;0.0154205490805522;7.96899477933659e-05;0.000647095011306882;0.000317770372120786;9.6790127157249e-05;0.00126172112522802;0.004922400575224;0.041802176331793;0.000498131105941296;0.000512933519550774;0.0139216272112909;0.0442052433803826;0.00135418951342226;0.00593716851423149;0.00404915874739361;0.0167529234791641;0.000759574985242543;0.00306832412403526;0.0019493151150493;0.00688753199779049;0.0124778337646834;0.00163631875685546;0.00524307502898457;0.00179365378717449;0.0106421973706901
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus equicursoris";2.19136488285182e-05;4.53785870692636e-05;0;4.25909070968803e-07;4.60294281477291e-05;3.17911196275988e-06;7.0834153634956e-05;6.83973900799534e-06;5.45957871591858e-06;1.31678052428933e-06;2.00958878332796e-05;0;0;1.79700493188004e-05;0;6.40061445898806e-06;0.000364439862497825;3.95551533106938e-05;0;0;5.54085477327802e-05;0.000157195129751215;0.00129171402176008;0.000488487389247765;6.40588316309699e-05;0.000394264591111514;0;0;0.000824749067320185;5.24255132405668e-05;0.000243808850071769;0;1.6423577444467e-05;0;0.000124658059520391
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus helveticus";6.04816707667104e-05;7.27497983173908e-05;8.60140414150064e-05;0.000258100897007094;4.96984405363162e-05;4.64945124553633e-05;2.66043769520962e-06;0.000540650278859268;6.20667896125481e-05;8.65783194720237e-05;0.000183907821989408;2.42957157906603e-06;4.78541914688738e-05;9.28452548138018e-06;4.37116703290802e-06;2.84027266617595e-05;0.000142821027195094;2.75797399230525e-05;0;7.48261881182748e-06;0;5.72775776421431e-06;0.00100990967639025;0.000308920516552218;0.000898104819466198;0.000253311389307544;0.000187568516763975;0;0.000325727089826984;0;0.00019201526016015;0;0.000455298063599391;0;0.000157535637238565
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus johnsonii";0.0513848768650159;0.0125014405900657;0.00296371188314163;0.0030499348572076;0.0182416625028935;0.0498007888966336;0.026726091976652;0.00306109410330555;0.0253769839103342;0.0440048299509631;0.080314738141447;0.00482464324170933;0.00110224154349973;0.00248435931832415;0.00513393568015047;0.00640421480462124;0.00406013914379615;0.000326965074614083;0.00220116194494929;0.000718331405935438;0.0103127246189055;0.00286546992593055;1.72804551406031e-05;0.000111342376990552;0.000503502416619423;0.000762244876148927;9.67295491410912e-05;0.000442366918740747;0.00029241409200377;0.000180885380121426;0.00153296393555488;4.16844438559582e-05;0.00131905658104914;0.000105921530230263;0.0106843156745792
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus porci";0.00069685403274688;0.159167194883024;0;0.00027385953263294;4.06926828552388e-05;0.00486880997096676;0.0513321476649338;0.00283289553822062;4.02284747488737e-06;0.00283239490774636;0.0297452633078928;0.0156639338845545;0.0131912737350143;0.00997128086618034;0.0237535461092554;0.00700507248695875;0.0378836878687491;0.0274763158983411;0.005363933503107;0.013843593063762;0.108521773416387;0.122983232625563;0.0171767724097595;0.0785621441921988;0.0655747838815168;0.0406089640459577;0.0228929699939978;0.00965306448824178;0.0327648475863051;0.0702019284950718;0.0306475935719102;0.0155017090621981;0.0849582536992587;0.0300938937160484;0.0334143736461421
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"None";0.103730009821697;0.219123112827014;0.153059723170598;0.199543510657736;0.10275436095477;0.0890055976213884;0.079885295228771;0.373369538351816;0.0448593468849655;0.109341175200282;0.167408489111987;0.0225862692276295;0.0277277819635426;0.0245024617470063;0.00970961088495526;0.0119935513809326;0.0283926560442844;0.105065019236869;0.00604796136235248;0.0322347477104122;0.059397044795821;0.176761150273771;0.119966236649187;0.0603186411427003;0.0889882868426363;0.15932362104154;0.0353437991398511;0.0293794229535377;0.113365141077181;0.0473305171690084;0.0751825013461596;0.0119209336007676;0.0722454923362721;0.0234610653491554;0.0877448256796058
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Ligilactobacillus";"Ligilactobacillus salivarius";0.00533685003569733;0.000347182205831509;0.0489480256382204;0.0433008975181852;0.0247268086730116;0.0322250684105155;0.000841363421110041;0.00201989928795208;0.0445622308643203;0.000336108228824852;9.07359783987475e-05;0.0012473420486925;0.00210930641730025;0.0012117803257311;0.00128449865524168;0.00218220949211124;0.00593774316511096;0.0472604245973539;0.00834369602451671;0.00598123134723429;0.0802104545215212;0.052892024447343;0.000805202746263102;0.0134669696562004;0.0119034120936668;0.00253426924718859;0.00167571542662692;0.0244172035311491;0.0124937201634154;0.00785480007652042;0.0302588258330004;0.00695067667747193;0.0190157654177854;0.00338210767606317;0.0160633691132228
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Candidatus Limosilactobacillus merdavium";1.00802784611184e-05;0;6.03607308175484e-06;1.70363628387521e-05;0;0;0;0;0;0;0;2.52675444222868e-05;5.95518827168207e-05;2.39600657584005e-06;1.87335729981772e-06;4.7204531635037e-05;7.51041608525923e-05;2.28621528309514e-05;0;5.98609504946198e-06;5.69391705983266e-05;2.22746135275001e-06;0.000918190337567045;0.000228688509603144;7.46285388500799e-05;0.00265038233555989;2.60425709226015e-05;0.00138778784861204;0.000120465184047583;5.65917791934595e-05;5.81098813642558e-05;8.7455597893873e-05;0.000159369529275939;0.000195604219588988;0.000185172982652777
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Limosilactobacillus mucosae";0.00928656610054946;0.0155050708770312;0.00398531725222863;0.00369135391808661;0.00644979023255535;0.0047269420996286;0.0066115202273078;0.00548702517055045;0.000637908671017855;0.039571888315943;0.00279728668976273;2.91548589487924e-06;0.0003706041272645;0.000454043246121689;8.89844717413418e-05;0.000126012097161327;0.00129400775501761;0.0173846713257073;0.000147634508934776;3.18011299502668e-05;0.00104174192229089;0.00306498682138401;0.00265487607919765;0.0147498630734371;0.00817038368037205;0.0113016739348068;0.00121997043548139;0.00195114727230604;0.00232316097950981;0.0044794302770185;0.00606900864226578;0.000993887916251866;0.00717223709806336;0.0123060888641042;0.00576911178526308
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Limosilactobacillus reuteri";0.0125889529790072;0.0217629941223925;0.0411924262373007;0.0413055135206964;0.0488845868792114;0.0303819782501055;0.0380003618195265;0.0218918282839996;0.0260720744847451;0.02417543203569;0.0180083513638105;0.00225269876811003;0.00104534822697562;0.000236905150186185;0.0029452299015301;0.00081087784427305;0.00279855340357282;0.0626680640401561;0.00320175573166616;0.0055775440623362;0.0239533294720821;0.0317912830527421;0.00590858639230621;0.0028367745314137;0.00940671913084977;0.0213417011780568;0.00249171598220176;0.0275389628308735;0.00760815031093814;0.0139920570139608;0.0253027477446892;0.00534868628614491;0.0187916139997007;0.0162831286193701;0.0181881451073712
