"regne";"phylum";"classe";"ordre";"famille";"genre";"espece";"abond1";"abond2";"abond3";"abond4";"abond5";"abond6";"abond7";"abond8";"abond9";"abond10";"abond11";"abond12";"abond13";"abond14";"abond15";"abond16";"abond17";"abond18";"abond19";"abond20";"abond21";"abond22";"abond23";"abond24";"abond25";"abond26";"abond27";"abond28";"abond29";"abond30";"abond31";"abond32";"abond33";"abond34"
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Gemmiger";"Candidatus Gemmiger faecavium";3.94445678913328e-06;0;0;0;3.33546580780646e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.57907286315912e-06;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Gemmiger";"Gemmiger formicilis";1.31481892971109e-06;0;0;0;0;0;0;0;6.03427121233106e-06;0;4.2627640858472e-06;0;0;0;0;0;0;0;0;0;1.8367474386557e-06;0;2.99084800510438e-06;0;1.9217649489291e-06;2.59954675458141e-06;0;0;2.35546449255051e-06;3.47188829407727e-07;7.86378285853244e-05;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Gemmiger";NA;6.57409464855547e-06;0;3.24438928144322e-05;8.09227234840725e-06;2.00127948468387e-06;8.34516890224469e-06;2.99299240711082e-06;0;2.2700353608293e-05;1.74473419468337e-05;0;4.27604597915622e-05;0;0;0;0;0;3.77406967368087e-05;0;0;1.8367474386557e-06;8.71892015219289e-05;1.46219235805103e-05;1.3644899140999e-06;0;6.35444762231012e-06;1.4571438492408e-05;1.67939123594416e-05;9.08536304269481e-06;1.00684760528241e-05;0.000199278995330682;1.87988668370007e-05;1.09490516296447e-05;1.66079054368008e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Intestinimonas";"Intestinimonas butyriciproducens";0.00222686499395402;0.00154791402558488;0.00165841107921214;0.000489369522543154;0.000880562973260905;0.000687482961946825;0.00133720249655473;0.000145189005306083;0.000766065097717839;0.00581457360013062;0.000773996164730255;0.00136201782722442;0;4.19301150772008e-06;5.30784568281688e-06;0.00115531090984735;2.42139097830762e-05;1.01609568137562e-05;1.55214764894752e-05;0.00605007144030311;0.00105153790863039;0.000128238132165465;0.000546328235599067;0.000776394761122844;0.000550585657868186;0.000365958415339405;0.000548444142405738;2.8625986976321e-05;0.000551178691256819;0.000978030932441567;0.00206858545073845;0;0.000493011463657056;0.00445645462554156
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Intestinimonas";"Intestinimonas gabonensis";2.14753758519479e-05;0;0;0;5.67029187327098e-06;0;1.26370790522457e-05;1.58557586094438e-05;0;1.7776537077906e-05;0;0;0;0;0;2.00019201843377e-06;0;0;0;0;0;5.09134023485716e-06;0;4.1480493388637e-05;0;0;3.41033666843591e-06;0;0;0;3.47396029895007e-06;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Intestinimonas";"Intestinimonas massiliensis";2.23519218050886e-05;5.04206522991817e-06;0;5.11090885162563e-06;0;1.23190588556945e-05;4.98832067851803e-06;7.1506362356315e-06;6.03427121233106e-06;1.41553906361103e-05;3.77559104746466e-05;3.88731452650565e-06;0;0;0;4.00038403686754e-06;0;3.62891314777007e-07;5.41446854284018e-06;5.61196410887061e-06;1.1938858351262e-05;0;3.28993280561482e-05;0;5.76529484678729e-06;8.66515584860471e-06;0;8.01527635336987e-06;0;1.11100425410473e-05;3.47396029895007e-06;0;1.52070161522843e-06;8.1194204357693e-06
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Intestinimonas";"Intestinimonas timonensis";2.98025624067848e-05;6.48265529560908e-06;5.28156394653548e-06;2.55545442581282e-05;4.90313473747549e-05;1.19216698603496e-06;2.92648146473058e-05;3.85512562268828e-05;9.94218018793594e-05;0;0.000179036091605582;5.15069174761999e-05;0;4.49251232970009e-06;9.05456028245233e-06;8.76084104073991e-05;1.35433732685002e-05;7.07638063815163e-05;0;0;3.30614538958025e-05;9.51444206388932e-05;9.96949335034794e-06;1.09159193127992e-05;1.53741195914328e-05;2.88838528286824e-06;1.33313160675222e-05;3.43511843715852e-06;5.72041376762266e-06;1.11100425410473e-05;1.73698014947504e-05;3.92324177467842e-05;1.1557332275736e-05;4.42877478314689e-06
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;"Intestinimonas";NA;6.04816707667104e-05;9.14774691713726e-05;4.60250572483806e-05;8.90149958324797e-05;6.4040943509884e-05;0.00014504698330092;7.38271460420668e-05;5.09871453323289e-05;0.000149132702819039;6.68266116076837e-05;8.00790681841295e-05;6.80280042138489e-05;0;7.78702137148015e-06;1.37379535319966e-05;8.44081031779051e-05;1.19017522662578e-05;5.2982131957443e-05;1.33556890723391e-05;1.45911066830636e-05;2.87757098722726e-05;4.55038533490359e-05;9.3380921048259e-05;3.52038397837775e-05;0.000131000310685333;6.29667991665275e-05;0.000147264537955187;1.29771140959322e-05;6.15785717338204e-05;6.63130664168759e-05;1.51590994863276e-05;2.37029190553488e-05;0.000217460330977665;0.00011699346718813
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;NA;"Clostridiales bacterium";0.00432794564363235;0.00703728247090008;0.000977843839244284;0.00157671538072651;0.0032020471754942;0.00236525930029335;0.0321883031196292;0.00266438924084182;0.0172965200645265;0.0238073918791512;0.00218009934676185;0.0046506859166482;0;4.79201315168009e-06;0.000388721639712177;0.000664463788523698;0.000153081158459109;0.00153611893545107;0.000525925377794543;4.78887603956959e-05;0.00820077118902458;0.00705182443404185;0.000903236097541523;0.00453037941279449;0.00193233465614821;0.000275263117457343;0.0027698134359824;0.0117820745596274;0.000405476387646194;0.00204598377169974;0.0122946613125569;7.68301514207857e-05;0.00466186287164427;0.00538612826543714
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;NA;"Clostridiales bacterium 41_12_two_minus";4.38272976570365e-07;0;0;0;2.66837264624517e-06;3.17911196275988e-06;0;0;3.16080873026865e-06;0;0;8.74645768463772e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;NA;"Clostridiales bacterium NSJ-40";3.50618381256292e-06;0;0;0;1.43425029735678e-05;0;0;0;2.29876998564993e-06;0;0;0;0;0;0;0;0;1.85074570536274e-05;0;0;0;0;0;0;1.12102955354197e-05;0;0;1.4503833401336e-05;0;1.84010079586095e-05;1.2632582905273e-06;0;4.86624516873097e-06;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;NA;"Eubacteriales bacterium";0.000435205065734372;1.36856056240636e-05;0.000972562275297748;0.00263424760394204;0.00230147140738646;0.00248089949793874;2.49416033925901e-05;4.04166395926998e-06;0.000152006165301102;0.00015373412621078;1.27882922575416e-05;0;0;1.49750410990003e-06;0;0;3.24220147942885e-05;0.000349101444815481;0;1.34687138612895e-05;0;0.000332528159089108;0.000435666859410205;1.3644899140999e-06;0.000615285077815466;8.49185273163261e-05;0.00101752044961879;2.74809474972681e-05;0.000157816121000884;0.00726874533248017;4.89512587579329e-05;5.72139425473936e-06;0.00319955619844061;0.00496908530669081
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";NA;NA;NA;0.121465164091594;0.103381785179209;0.083157469829066;0.0731268838490595;0.102180660835828;0.1221359181633;0.0822497592303886;0.0585316883553754;0.111200124593333;0.108626821765855;0.0602349879150638;0.136599746547093;0.000756096225208206;0.0143308148309213;0.0480413112751756;0.0378372323743079;0.0421153764072796;0.172341802974693;0.0602045586215485;0.0252373767285317;0.102038667207079;0.0580129580973152;0.0464561774303963;0.0399839208508522;0.0765451790924785;0.0608597221026752;0.110329971774814;0.106931420150481;0.0206577600945955;0.13119675642308;0.105237942594385;0.0177992575264941;0.0730949562585387;0.112831157021103
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Acetivibrio";"Acetivibrio ethanolgignens";1.4463008226822e-05;8.64354039414544e-06;0;1.06477267742201e-05;2.20140743315226e-05;5.56344593482979e-06;0;0;3.44815497847489e-06;1.0863439325387e-05;2.28362361741814e-05;1.02042006320773e-05;0;0;0;0;0;1.77816744240733e-05;0;0;0;0;7.97559468027835e-06;0;0;8.37631732031788e-06;0;0;7.06639347765152e-06;0;6.63210602526832e-06;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Acetivibrio";NA;1.09568244142591e-05;1.15247205255273e-05;1.96172375157032e-05;0;3.26875649165033e-05;1.27164478510395e-05;2.59392675282938e-05;0;2.32750461047055e-05;5.925512359302e-06;1.7660022641367e-05;0;0;1.19800328792002e-06;0;0;0;0;9.02411423806696e-06;0;0;0;2.65853156009278e-06;0;3.20294158154849e-06;0.000105137224296404;1.58115609172938e-05;0;6.72989855014431e-07;0;0;0;8.21178872223351e-06;1.18100660883917e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Acutalibacter";"Acutalibacter muris";8.7654595314073e-06;0;0;7.66636327743845e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Agathobaculum";"Agathobaculum desmolans";3.50618381256292e-06;0;4.52705481131613e-06;0;0;2.10616167532842e-05;3.99065654281442e-06;0;0;0;0;0;0;0;0;0;0;0;1.73262993370886e-05;0;0;0;0;0;0;0;0;7.63359652701892e-06;0;3.92323377230732e-05;6.00047688000467e-06;2.45202610917401e-06;9.12420969137057e-07;3.8382714787273e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Agathobaculum";"Candidatus Agathobaculum merdigallinarum";1.31481892971109e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.29483974779048e-05;0;3.64968387654823e-06;2.02985510894232e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Agathobaculum";NA;2.05988298988072e-05;0;1.43356735691677e-05;2.98136349678162e-06;2.10134345891807e-05;7.66960761015822e-05;5.55366368875007e-05;1.55448613818076e-06;0;0.000288704129950436;0;2.18661442115943e-05;1.3292830963576e-05;0;2.7163680847357e-05;7.52072198931097e-05;6.93584873447437e-05;0.000475750513672656;0;0;0;0;1.62835058055683e-05;0;2.3381473545304e-05;7.50980173545741e-06;6.29362130629536e-05;8.89313995397705e-05;0;9.86016275517945e-05;9.00071532000701e-05;5.80312845837849e-05;6.75191517161422e-05;0.00011699346718813
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaeromassilibacillus";"Anaeromassilibacillus sp. An172";5.5222395047866e-05;2.88118013138181e-06;7.31873861162774e-05;2.08695444774713e-05;2.20140743315226e-05;2.50355067067341e-05;4.68902143780695e-05;1.55448613818076e-06;0.000227290882331137;0.000260393348678216;3.53200452827339e-05;0.000504864974129922;0;6.58901808356013e-06;2.9349264363811e-05;1.20011521106026e-06;0;0.00321775728812772;8.30218509902161e-06;3.66648321779546e-05;4.4388063100846e-05;5.18680286426073e-05;0;1.30991031753591e-05;1.60147079077425e-06;1.21312181880466e-05;1.39513772799651e-05;0.00387481359711481;2.69195942005772e-06;0.000976294988294529;0;3.59630496012188e-05;4.2579645226396e-06;6.53244280514166e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaeromassilibacillus";"Anaeromassilibacillus sp. An200";2.19136488285182e-06;0;0;0;0;0;0;0;0;1.2838610111821e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaeromassilibacillus";NA;1.70926460862442e-05;1.15247205255273e-05;0;0;9.00575768107744e-06;1.47033928277645e-05;4.65576596661683e-06;0;0.00013304131291949;5.59631722822967e-06;7.61207872472714e-06;5.34505747394527e-06;0;0;1.18645962321789e-05;1.72016513585304e-05;0;0.000287047029988612;0;0;0;3.81850517614287e-06;3.35639609461714e-05;0.000117891928578232;0;2.88838528286824e-06;0;0.000806107793253198;1.07678376802309e-05;0.000194078555638919;6.00047688000467e-06;0;1.18614725987817e-05;2.58345195683568e-06
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaerotruncus";"Anaerotruncus colihominis";3.37470191959181e-05;0;0;0.000165678628606864;3.33546580780646e-06;6.35822392551976e-06;3.19252523425154e-05;0;0;0.000135628394001801;5.38935173710681e-05;0.00487566424486972;0;0.00048519133160761;0.000257274402508301;0.00202299420744391;0.000947625723544457;4.17325011993558e-05;0.000159907304298547;4.82628913362872e-05;0.000199899346240362;9.73718819916432e-05;6.97864534524356e-06;0;1.44132371169682e-05;1.73303116972094e-06;0;0.00392137853592962;5.72041376762266e-06;5.69389680228672e-05;5.40042919200421e-05;1.63468407278267e-05;0.00024392053908264;0.000538834265282871
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaerotruncus";"Anaerotruncus sp. 1XD22-93";2.49815596645108e-05;0;0;0;0;0;1.82905091545661e-05;4.07275368203359e-05;0;1.31678052428933e-06;0;0;0;0;0;0;0;0;6.31687996664687e-05;3.36717846532236e-05;0;5.60047425834288e-05;0;0;2.49829443360783e-05;1.67526346406358e-05;0;7.55726056174874e-05;0;1.73594414703864e-05;4.23191527326645e-05;0;4.65334694259899e-05;1.8453228263112e-06
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaerotruncus";NA;9.11607791266359e-05;6.69874380546272e-05;1.35811644339484e-05;8.68854504776357e-05;3.60230307243097e-05;1.54981708184544e-05;7.44922554658692e-05;6.99518762181342e-05;3.1033394806274e-05;6.3205465165888e-05;2.19227867272142e-05;4.17886311599358e-05;0;1.25790345231602e-05;0;3.28031491023138e-05;2.8728367539243e-06;2.39508267752825e-05;9.92652566187366e-05;0.000112987544058595;0.000102857856564719;0.000161650052456715;8.64022757030154e-06;6.30394340314155e-05;9.19244233904418e-05;5.45904818462097e-05;7.44073454931471e-06;2.17557501020039e-05;1.51422717378247e-05;7.29096541756227e-05;4.57931130316146e-05;0;4.47086274877158e-05;4.35496187009444e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Angelakisella";"Angelakisella sp.";0.000884873139695567;3.60147516422727e-06;0;0.000134587266426142;0.00252428052334793;1.58955598137994e-06;0.000355833541734286;3.35769005847044e-05;0;0;1.46151911514761e-05;0;0;0;0;0;6.1560787584092e-06;0.00113439824999292;0;0;0;0;0.00158382017692528;3.65683296978774e-05;0.000633541844830292;4.910254980876e-06;0.000347854340180463;0;0.000134261476075379;1.45819308351245e-05;0.000278864267633901;0;0.00184826074314863;0.00319203942495312
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Candidatus Caccousia";"Candidatus Caccousia avicola";2.32284677582293e-05;0;0;0;8.67221110029679e-06;1.98694497672493e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.59511893605567e-05;1.58280830035589e-05;7.71908921153187e-05;1.64637961123489e-05;1.58115609172938e-05;0;0;3.08998058172877e-05;7.5795497431638e-06;0;3.71051194115736e-05;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Candidatus Caccousia";NA;3.55001111021996e-05;0;0;0;1.10070371657613e-05;4.84814574320882e-05;1.99532827140721e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.64327823526675e-06;7.91404150177943e-06;4.22788288764401e-05;3.75490086772871e-06;0;2.17557501020039e-05;0;2.81222951820259e-05;0;0;3.55844177963452e-05;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Candidatus Faeciplasma";NA;3.94445678913328e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.98474667517397e-06;0;3.84352989785819e-06;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Candidatus Faecivivens";NA;2.62963785942219e-05;0;0;0;0;0;8.64642250943125e-06;0;2.87346248206241e-06;0;0;0;0;0;0;0;0;4.71758709210109e-06;0;0;0;1.33647681165e-05;6.64632890023196e-06;0;1.12102955354197e-05;0;0;0;0;1.04156648822318e-05;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Candidatus Merdivicinus";NA;1.7969192039385e-05;0;0;0;0;1.98694497672493e-06;0;2.17628059345306e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.50093890550989e-05;3.52323573970334e-06;4.910254980876e-06;8.99088758042194e-06;0;0;0;0;0;3.64968387654823e-06;3.69064565262241e-06
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Candidatus Onthomonas";NA;1.18333703673999e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Candidatus Pelethomonas";NA;1.49012812033924e-05;0;0;0;3.6690123885871e-06;0;6.31853952612284e-06;2.48717782108922e-06;5.74692496412482e-06;0;1.52241574494543e-06;0;0;0;0;0;0;0;0;0;0;0;1.99389867006959e-06;0;2.88264742339364e-06;0;0;0;1.68247463753608e-06;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Candidatus Scatavimonas";NA;2.62963785942219e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.79864026374424e-06;4.0303978808788e-06;0;0;0;0;0;1.58152967983756e-05;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Dysosmobacter";"Dysosmobacter acutus";1.31481892971109e-06;4.89800622334908e-05;4.97976029244774e-05;2.55545442581282e-06;2.33482606546452e-06;1.31138368463845e-05;0;4.66345841454228e-06;4.25272447345237e-05;5.925512359302e-06;4.87173038382537e-06;6.51125183189697e-05;0;1.49750410990003e-06;0;6.80065286267482e-06;0;0;2.52675198665875e-06;1.4965237623655e-06;0;0;1.09664426853827e-05;3.54767377665975e-06;6.40588316309699e-07;0;1.24012242488578e-06;0;9.75835289770924e-06;5.90221009993136e-06;0;0;0;2.58345195683568e-06
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Dysosmobacter";"Dysosmobacter sp. Marseille-Q4140";5.69754869541474e-06;1.58464907226e-05;0;5.11090885162563e-06;1.53431427159097e-05;0;0;0;0;0;0;0;0;0;0;0;0;1.27011960171952e-05;0;0;0;1.52740207045715e-05;1.32926578004639e-05;1.88299608145786e-05;3.20294158154849e-07;0;1.14711324301935e-05;0;5.04742391260823e-06;1.63178749821632e-05;1.42116557684321e-05;0;2.73726290741117e-06;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Dysosmobacter";NA;9.64200548454803e-06;3.09726864123545e-05;4.52705481131613e-05;2.89618168258786e-05;0.000134752818635381;8.74255789758968e-06;2.99299240711082e-05;1.58557586094438e-05;1.72407748923745e-06;6.45222456901773e-05;1.73555394923779e-05;5.00491745287603e-05;0;2.09650575386004e-06;0;9.12087560405799e-05;0;0.000101609568137562;8.30218509902161e-06;0;0;2.45020748802501e-05;2.92438471610206e-05;1.17346132612592e-05;3.23497099736398e-05;6.84547312039772e-05;1.27112548550793e-05;4.77099782938683e-05;8.7488681151876e-06;0.000144083364204207;5.0530331621092e-06;5.96659686565676e-05;2.95016113354315e-05;2.95251652209793e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Faecalibacterium";"Faecalibacterium duncaniae";1.4463008226822e-05;0;0;0;7.67157135795485e-06;1.86772827812143e-05;3.69135730210334e-05;0;0;9.21746367002533e-06;0;0;0;0;0;0;0;1.08867394433102e-05;0;0;0;3.30937115265715e-05;3.28993280561482e-05;3.84786155776172e-05;1.95379436474458e-05;0;0;0;0;0;0;0;1.45987355061929e-05;1.21791306536539e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Faecalibacterium";"Faecalibacterium prausnitzii";1.09568244142591e-05;0;4.67795663836e-05;3.0239544038785e-05;2.90185525279162e-05;7.94777990689971e-06;5.32087539041923e-06;0;9.48242619080595e-06;1.975170786434e-06;0;0;0;0;1.87335729981772e-06;0;3.48844462976522e-05;2.10476962570664e-05;0;0;0;7.95521911696431e-06;1.22957084654291e-05;3.79328196119773e-05;3.52323573970334e-06;6.35444762231012e-06;4.65045909332169e-06;3.81679826350946e-07;0;1.84010079586095e-05;1.57907286315912e-06;0;0;5.53596847893361e-06
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Faecalibacterium";NA;3.50618381256292e-05;5.18612423648727e-05;0.00123664047262452;0.000204436354065025;0.000119743222500252;8.58360229945168e-05;0.000194877061174104;0;5.05729396842984e-05;5.925512359302e-05;8.52552817169439e-06;1.89506583167151e-05;0;0;0.000264767831707571;0;0.000206844246282549;0.00044744499112005;3.60964569522679e-06;6.36022599005335e-06;2.75512115798355e-06;9.06894979333932e-05;0.000138908274014848;4.36636772511969e-05;0.000104415895558481;0.000165215638180063;4.99149276016528e-05;0.000320992733961146;0.00012080167897509;9.09634733048245e-05;2.90549406821279e-05;0;0.000215331348716345;3.69064565262241e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Flavonifractor";"Flavonifractor plautii";4.38272976570365e-06;0.000800968076524144;7.01693495754e-05;2.29990898323153e-05;3.43552978204065e-05;9.53733588827965e-06;0.00131392366672165;0.000209855628654403;0.00024079615599683;5.85967333308753e-05;5.93742140528717e-05;0.003134633251311;0;0.000354908474046307;0.000138316213969875;5.5205299708772e-05;0.00107649297222049;9.07228286942517e-06;0.00100492536155114;0;5.75514197445452e-05;0.000609369784359466;0.000165161273170764;1.14617152784392e-05;2.88264742339364e-05;0;0.000409240400212309;0.000142748255055254;9.08536304269481e-06;1.00684760528241e-05;0.000189804558151727;7.35607832752203e-06;1.91608403518782e-05;0.000764701779223363
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Flavonifractor";"Flavonifractor sp. AGMB03687";8.7654595314073e-07;1.00841304598363e-05;9.35591327672e-05;4.34427252388179e-05;8.27195520336002e-05;1.86772827812143e-05;5.9194738718414e-05;0.000112233899176651;0.000110340959311197;4.57581232190543e-05;0.000320620755885507;0.000608364723398135;0;3.59400986376007e-06;3.43448838299916e-06;1.12010753032291e-05;4.10405250560614e-06;1.12496307580872e-05;1.9131122184702e-05;0;0;3.11844589385001e-05;2.79145813809742e-05;8.18693948459941e-07;0;2.83061757721087e-05;7.00669170060468e-05;2.70992676709172e-05;8.07587826017317e-06;4.82592472876741e-05;2.71600532463369e-05;6.70220469840896e-05;3.37595758580711e-05;0.00011367188610077
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Flavonifractor";"Flavonifractor sp. An100";1.00802784611184e-05;1.58464907226e-05;8.14869866036903e-05;2.17213626194089e-05;3.40217512396259e-05;1.98694497672493e-06;2.26137204092817e-05;0;2.4999123593943e-05;0;1.94869215353015e-05;9.71828631626413e-07;0;0;0;0;0;0;0;0;6.12249146218566e-07;0;4.58596694116005e-05;1.22804092268991e-05;3.71541223459625e-05;1.21312181880466e-05;1.92218975857297e-05;0;1.85072210128968e-05;9.72128722341636e-06;0;0;4.44044871646701e-05;1.69769700020631e-05
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Flavonifractor";NA;4.90865733758809e-05;0.00128500633859629;0.000282186416572039;0.000143531356916486;0.000165772650647981;0.000118024531617461;0.000549047829348884;0.000227887667857299;0.000614920971161356;0.000286070568901858;0.00180467162405831;0.000667646269927346;0;0.000322861886094446;0.000206381529196586;6.76064902230614e-05;0.000551174251502904;2.46766094048365e-05;0.000705685733416836;4.19026653462339e-05;3.94900699310975e-05;0.000652327967591074;0.000269840953349417;9.03292323134135e-05;0.000132601781476108;5.4012804789636e-05;0.000337003268962712;0.000150000171755922;9.2199610136977e-05;9.06162844754168e-05;0.000475300931810897;4.08671018195668e-05;0.000156023985722437;0.000661732765515198
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Fournierella";"Fournierella massiliensis";3.50618381256292e-06;0;0;0;0;3.57650095810487e-06;0;0;0;0;0;0;0;0;0;0;0;2.90313051821606e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Hydrogeniiclostidium";NA;7.4506406016962e-06;0;0;0;0;0;0;1.55448613818076e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.58901760612526e-05;1.91028587973986e-06;0;0;9.30091818664338e-06;0;0;6.59658775874681e-06;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Massiliimalia";"Massiliimalia massiliensis";5.25927571884438e-06;0;1.65992009748258e-05;0;0;0;0;0;0;0;2.43586519191268e-06;1.99224869483415e-05;0;0;0;2.00019201843377e-06;0;1.19754133876412e-05;2.52675198665875e-06;0;0;2.41838661155715e-05;0;0;0;0;0;0.00023816821164299;0;6.73546329050991e-05;0;0;0;0
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";NA;NA;0.0205642063336581;0.0503176501094848;0.0210183609798056;0.0123343266952565;0.0243198818444592;0.0165786714967974;0.0579802489105508;0.0266448251001011;0.0509579836568948;0.028161985072976;0.0562352972699432;0.0554316474050232;4.14736326063573e-05;0.000860166360726577;0.00430372617011458;0.0193794604282011;0.00132725058031302;0.0420159193161966;0.0153615691851766;0.00242287197126974;0.0095106782373592;0.00623816462275874;0.0187585986880147;0.014789433280946;0.0152472831048035;0.0096847558534572;0.0379158130490642;0.0506878442990584;0.00586106864732068;0.0482280002930274;0.0305348477694806;0.00169026333125728;0.0260736457543836;0.0702001400230961
"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";NA;"Oscillospiraceae bacterium";0.00593684574062216;0.00115247205255273;0.0159352329358328;0.00232120443677997;0.00173177384741311;0.00262992037119311;0.00933713864605005;0.00117736780105811;0.00332718220798007;0.0109872166946702;0.00120362188795385;0.000110302549689598;2.65856619271521e-06;0;1.24890486654515e-05;0.000132412711620316;4.76070090650312e-05;0.00361512327780854;4.54815357598575e-05;1.45911066830636e-05;3.76533224924418e-05;0.00113027753213829;0.00169747240111924;0.000166740667503008;0.00440084173304763;0.00390682993360758;0.00278438487447481;0.0004637409890164;0.0458945431627091;0.00235914809582551;0.000791115504442722;8.90902819666557e-05;0.00745113377429625;0.0097311253922695
