"root";"kingdom";"phylum";"class";"order";"family";"genus";"species";"abond34";"piglet";"group";"abund"
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalimonas";"Faecalimonas umbilicata";2.21438739157344e-06;"33";"Colistin";5.17038549177665e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalimonas";"None";0.00019265170306689;"33";"Colistin";2.18981032592894e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"None";0.0232067798636897;"33";"Colistin";0.0033945101455129
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"[Clostridium] scindens";0.000422947991790528;"33";"Colistin";0.000272205589125889
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"[Clostridium] symbiosum";2.47273258725701e-05;"33";"Colistin";1.24697532448731e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mediterraneibacter";"[Ruminococcus] gnavus";3.69064565262241e-06;"33";"Colistin";1.88567000288325e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Niameybacter";"None";0.00436197409683442;"33";"Colistin";0.00641401527271046
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"None";"Lachnospiraceae bacterium";0.000399696924179007;"33";"Colistin";0.00034398270536467
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"None";"None";0.018927476229474;"33";"Colistin";0.0118669471245966
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Roseburia";"None";0.000651398957687855;"33";"Colistin";0.000767041894721219
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Roseburia";"Roseburia inulinivorans";5.09309100061892e-05;"33";"Colistin";2.18981032592894e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Candidatus Limiplasma";"None";6.27409760945809e-06;"33";"Colistin";0.000411501857080813
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Evtepia";"None";9.74330452292315e-05;"33";"Colistin";0.000770083297951676
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Flintibacter";"Flintibacter sp. KGMB00164";9.59567869681826e-06;"33";"Colistin";4.56210484568528e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Flintibacter";"None";0.000286025038078237;"33";"Colistin";0.000480541710412183
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Intestinimonas";"Intestinimonas butyriciproducens";0.00445645462554156;"33";"Colistin";0.000493011463657056
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"None";"Clostridiales bacterium";0.00538612826543714;"33";"Colistin";0.00466186287164427
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"None";"Eubacteriales bacterium";0.00496908530669081;"33";"Colistin";0.00319955619844061
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"None";"None";0.112831157021103;"33";"Colistin";0.0730949562585387
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaeromassilibacillus";"Anaeromassilibacillus sp. An172";6.53244280514166e-05;"33";"Colistin";4.2579645226396e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaerotruncus";"Anaerotruncus colihominis";0.000538834265282871;"33";"Colistin";0.00024392053908264
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Angelakisella";"Angelakisella sp.";0.00319203942495312;"33";"Colistin";0.00184826074314863
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Faecalibacterium";"None";3.69064565262241e-05;"33";"Colistin";0.000215331348716345
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Flavonifractor";"Flavonifractor plautii";0.000764701779223363;"33";"Colistin";1.91608403518782e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Flavonifractor";"None";0.000661732765515198;"33";"Colistin";0.000156023985722437
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"None";"None";0.0702001400230961;"33";"Colistin";0.0260736457543836
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"None";"Oscillospiraceae bacterium";0.0097311253922695;"33";"Colistin";0.00745113377429625
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"None";"Ruminococcaceae bacterium D16";5.86812658766963e-05;"33";"Colistin";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Oscillibacter";"None";0.00112823037600667;"33";"Colistin";0.00192916206907878
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Oscillibacter";"Oscillibacter sp.";8.63611082713643e-05;"33";"Colistin";0.000241487416498274
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"None";0.000182317895239547;"33";"Colistin";0.0104149812223765
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Ruminococcus sp.";1.21791306536539e-05;"33";"Colistin";0.000496661147533604
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Ruminococcus sp. CAG:382";0.00234060747289313;"33";"Colistin";0.00014872461796934
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruthenibacterium";"None";0.000751415454873922;"33";"Colistin";0.000102495288866396
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruthenibacterium";"Ruthenibacterium lactatiformans";0.000191175444805841;"33";"Colistin";9.88456049898478e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptococcaceae";"None";"Peptococcaceae bacterium";0;"33";"Colistin";0.000254565450389239
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Clostridioides";"Clostridioides difficile";0.000164602796106959;"33";"Colistin";9.64124824054823e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Clostridioides";"None";5.9788459572483e-05;"33";"Colistin";3.40637161811168e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"None";"None";7.89798169661195e-05;"33";"Colistin";0.000508218479809341
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Peptostreptococcus";"None";0.000637005439642627;"33";"Colistin";0.000615275873521422
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Peptostreptococcus";"Peptostreptococcus porci";0.000169400635455368;"33";"Colistin";0.000234188048745178
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Romboutsia";"None";0.00293480142296534;"33";"Colistin";0.00276037757196264
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Terrisporobacter";"None";0.000449889705054671;"33";"Colistin";0.000692527515575026
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Terrisporobacter";"Terrisporobacter othiniensis";0.000382350889611681;"33";"Colistin";0.000257606853619696
"root";"Bacteria";"Firmicutes";"Clostridia";"None";"None";"None";"Clostridia bacterium";0.000355040111782276;"33";"Colistin";0.00167611732030477
"root";"Bacteria";"Firmicutes";"Clostridia";"None";"None";"None";"None";0.00125518858645688;"33";"Colistin";0.00774767058926579
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Faecalicoccus";"Faecalicoccus pleomorphus";2.50963904378324e-05;"33";"Colistin";2.79809097202031e-05
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Faecalicoccus";"None";0.00400471959766057;"33";"Colistin";0.000428837855494417
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Holdemanella";"None";4.05971021788465e-06;"33";"Colistin";1.21656129218274e-06
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"None";"Erysipelotrichaceae bacterium";0.00174346100629882;"33";"Colistin";0.000155415705076345
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"None";"None";0.000656934926166788;"33";"Colistin";0.000391428595759797
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"None";"None";"None";0.000293406329383481;"33";"Colistin";7.81640630227412e-05
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Turicibacteraceae";"Turicibacter";"None";2.21438739157344e-06;"33";"Colistin";1.52070161522843e-05
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Turicibacteraceae";"Turicibacter";"Turicibacter sanguinis";0.00568322524047324;"33";"Colistin";0.00664212051499473
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"None";"None";0;"33";"Colistin";0.00016423577444467
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"Phascolarctobacterium";"None";0;"33";"Colistin";0.00138292604888873
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"Phascolarctobacterium";"Phascolarctobacterium succinatutens";5.16690391367137e-06;"33";"Colistin";0.000170014440582538
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Mitsuokella";"None";0;"33";"Colistin";4.2579645226396e-06
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"None";"None";3.54301982651751e-05;"33";"Colistin";7.90764839918782e-06
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Dialister";"None";0;"33";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Veillonella";"Veillonella caviae";0.000241737290246768;"33";"Colistin";0.00644230032275371
"root";"Bacteria";"Firmicutes";"None";"None";"None";"Candidatus Enteromonas";"None";0;"33";"Colistin";0
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"Firmicutes bacterium";0.000691626995301439;"33";"Colistin";0.000169102019613401
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"None";0.032246647325223;"33";"Colistin";0.0124040589350952
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium mortiferum";0.0004974990339735;"33";"Colistin";0.00367006127819229
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium varium";0;"33";"Colistin";2.2202243582335e-05
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"None";0.00071487806291296;"33";"Colistin";0.00638816334525158
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"None";"None";"None";0;"33";"Colistin";0
"root";"Bacteria";"None";"None";"None";"None";"None";"None";0.0244586468690592;"33";"Colistin";0.0130086898973101
"root";"Bacteria";"None";"None";"None";"None";"None";"bacterium 210917-SL.2.15";0.00038714872896009;"33";"Colistin";5.50493984712691e-05
"root";"Bacteria";"None";"None";"None";"None";"None";"bacterium UBP9_UBA11836";0.020185617332453;"33";"Colistin";0.0214741316489637
"root";"Bacteria";"Planctomycetes";"Planctomycetia";"Pirellulales";"Thermoguttaceae";"None";"Thermoguttaceae bacterium";0;"33";"Colistin";0.000814791925439391
"root";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Hyphomicrobiales";"Rhizobiaceae";"Sinorhizobium";"None";2.43582613073079e-05;"33";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Sutterellaceae";"Sutterella";"None";9.9647432620805e-06;"33";"Colistin";0.000122872690510457
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Sutterellaceae";"Sutterella";"Sutterella parvirubra";0.00102230884577641;"33";"Colistin";0.00472877374271432
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bradymonadales";"None";"None";"Bradymonadales bacterium";0;"33";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Bilophila";"None";0;"33";"Colistin";0.000320563900490153
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Desulfovibrio piger";0.004763885408405;"33";"Colistin";0.00272509729448934
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"None";0.000175305668499564;"33";"Colistin";0.000420017786126092
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"None";"None";5.68359430503851e-05;"33";"Colistin";3.83216807037564e-05
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"None";"None";"None";2.95251652209793e-06;"33";"Colistin";6.69108710700508e-06
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";"Campylobacter coli";0.000188222928283743;"33";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";"None";0.00555146919067462;"33";"Colistin";4.3492066195533e-05
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"None";"None";0.000436234316139968;"33";"Colistin";5.47452581482234e-06
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"Escherichia";"Escherichia coli";9.59567869681826e-05;"33";"Colistin";0.00334311043091818
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"Escherichia";"None";2.140574478521e-05;"33";"Colistin";0.00182240881568975
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"None";"None";0.000659149313558362;"33";"Colistin";0.0411507939887273
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"None";"None";"None";"None";3.69064565262241e-06;"33";"Colistin";2.18981032592894e-05
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Actinobacillus";"Actinobacillus porcinus";0.000308907041124495;"33";"Colistin";0.00111893224848508
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Actinobacillus";"None";0.00587772226636644;"33";"Colistin";0.00334554355350254
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"None";0.000206676156546855;"33";"Colistin";0.00829086520622539
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"[Actinobacillus] rossii";1.10719369578672e-05;"33";"Colistin";3.6800979088528e-05
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"[Pasteurella] aerogenes";9.59567869681826e-05;"33";"Colistin";0.000913637530429239
"root";"Bacteria";"Proteobacteria";"None";"None";"None";"None";"None";2.36201321767834e-05;"33";"Colistin";5.01831533025381e-05
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"None";"None";"None";0.00407963970440881;"33";"Colistin";0.000773428841505178
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"None";"None";"Spirochaetales bacterium";0.000188961057414267;"33";"Colistin";0.000150245319584569
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Sphaerochaetaceae";"None";"None";0.000492701194625091;"33";"Colistin";0.000927932125612387
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Sphaerochaetaceae";"None";"Sphaerochaetaceae bacterium";0.000808251397924307;"33";"Colistin";0.0010398557644932
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Bullifex";"Bullifex porci";0.00747355744656037;"33";"Colistin";0.00776956869252508
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Bullifex";"None";0.00486980693863527;"33";"Colistin";0.0024039251133531
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Candidatus Ornithospirochaeta";"None";3.32158108736017e-06;"33";"Colistin";0.000492403183010965
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"None";"None";0.000201878317198446;"33";"Colistin";0.000331817092442843
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Treponemataceae";"Treponema";"None";0;"33";"Colistin";0.00035036965214863
"root";"Bacteria";"Synergistetes";"Synergistia";"Synergistales";"Synergistaceae";"Cloacibacillus";"Cloacibacillus porcorum";0.000194127961327939;"33";"Colistin";1.52070161522843e-06
"root";"Eukaryota";"None";"Bigyra";"None";"None";"None";"None";0.000294513523079268;"33";"Colistin";0.000211985805162843
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis hominis";0.000431805541356822;"33";"Colistin";0.00025943169555797
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis sp. subtype 1";0.00121532961340856;"33";"Colistin";0.000483887253965686
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis sp. subtype 4";0.000496760904842976;"33";"Colistin";0.00017974693092
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"None";0.00527651608955425;"33";"Colistin";0.00258519274588833
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"None";"None";0.00331235447322861;"33";"Colistin";0.00211438352581361
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"None";"None";"None";0.000919339832068241;"33";"Colistin";0.000701651725266396
"root";"Eukaryota";"None";"None";"None";"None";"None";"None";0.000151316471757519;"33";"Colistin";6.90398533313706e-05
"root";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";0.0086110144366986;"33";"Colistin";0.00872973969238031
"root";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";0.00531157722325417;"33";"Colistin";0.00179290720435432
"root";"Viruses";"None";"None";"None";"None";"None";"Bacteriophage sp.";0.000570204753330162;"33";"Colistin";0.000422146768387412
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Myoviridae";"None";"Myoviridae sp.";0.000549168073110214;"33";"Colistin";0.000459860168445076
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Myoviridae";"None";"None";0.000163495602411173;"33";"Colistin";0.000669412851023554
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"None";"None";"None";0.000785000330312786;"33";"Colistin";0.000837602449667818
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"CrAss-like virus sp. ctelJ1";0;"33";"Colistin";0
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"None";0.000992414615990165;"33";"Colistin";5.991564364e-05
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"Podoviridae sp.";9.0420818489249e-05;"33";"Colistin";0.000172143422843858
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Siphoviridae";"None";"None";0.000398220665917958;"33";"Colistin";0.000819049889962031
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Siphoviridae";"None";"Siphoviridae sp.";0.000433281799617871;"33";"Colistin";0.00118280171632467
"root";"Viruses";"Uroviricota";"Caudoviricetes";"None";"None";"None";"None";0.003474742881944;"33";"Colistin";0.000265210361695838
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus faecium";3.32158108736017e-06;"33";"Colistin";2.1289822613198e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Ligilactobacillus";"None";0;"33";"Colistin";0.000204686437409746
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus hyointestinalis";0.000798655719227489;"33";"Colistin";0.000189175280934416
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Butyricicoccus";"Butyricicoccus pullicaecorum";3.87517793525353e-05;"33";"Colistin";2.1289822613198e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium massiliamazoniense";3.28467463083394e-05;"33";"Colistin";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mediterraneibacter";"None";1.14410015231295e-05;"33";"Colistin";0.000142337671185381
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Candidatus Ventricola";"None";2.58345195683568e-05;"33";"Colistin";0.000473850623305178
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium";"Erysipelatoclostridium ramosum";4.42877478314689e-05;"33";"Colistin";0.000214723068070254
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium";"None";6.97532028345635e-05;"33";"Colistin";0.000278288395586802
"root";"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";"Victivallaceae";"Victivallis";"None";0.0117380984981656;"33";"Colistin";0.00570749730227533
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"None";"None";"None";2.50963904378324e-05;"33";"Colistin";9.94538856359392e-05
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"None";"None";"Caudovirales sp.";0;"33";"Colistin";1.82484193827411e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";"None";1.80841636978498e-05;"33";"Colistin";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriaceae";"Eubacterium";"Eubacterium coprostanoligenes";0.0426269572877888;"33";"Colistin";0.0254014956404526
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Coprococcus";"Coprococcus catus";0;"33";"Colistin";8.5159290452792e-06
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Merdibacter";"None";0;"33";"Colistin";0
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium necrophorum";0;"33";"Colistin";0
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium sp. FSA-380-WT-3A";0;"33";"Colistin";2.43312258436548e-06
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Candidatus Desulfovibrio intestinavium";0.00259858360401144;"33";"Colistin";0.000513997145947209
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Baileyella";"Baileyella intestinalis";0;"33";"Colistin";4.31879258724873e-05
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Holdemanella";"Holdemanella biformis";2.95251652209793e-06;"33";"Colistin";0
"root";"Bacteria";"Kiritimatiellaeota";"Kiritimatiellae";"None";"None";"None";"None";1.66079054368008e-05;"33";"Colistin";0.00290028212056366
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Desulfovibrio porci";0;"33";"Colistin";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides caccae";0;"33";"Colistin";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Coprobacillaceae";"Sharpea";"None";0;"33";"Colistin";5.17038549177665e-06
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"Firmicutes bacterium CAG:555";0;"33";"Colistin";0.00022628040034599
"root";"Bacteria";"Kiritimatiellaeota";"Kiritimatiellae";"None";"None";"None";"Kiritimatiellae bacterium";3.69064565262241e-06;"33";"Colistin";0.00293282513512955
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";"Phocaeicola plebeius";0;"33";"Colistin";6.08280646091371e-06
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Anaerovibrio";"None";0;"33";"Colistin";2.82850500432488e-05
"root";"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";"None";"None";"None";0.00188407460566374;"33";"Colistin";5.47452581482234e-06
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Rhodocyclales";"Azonexaceae";"Dechloromonas";"Dechloromonas sp. Dech2017";0;"33";"Colistin";0.00121564887121361
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";"Helicobacter";"None";0.000195235155023725;"33";"Colistin";0.000298665797230863
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"Bifidobacterium pseudolongum";0;"33";"Colistin";1.21656129218274e-06
"root";"Viruses";"Hofneiviricota";"Faserviricetes";"Tubulavirales";"Inoviridae";"None";"None";1.25481952189162e-05;"33";"Colistin";3.34554355350254e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus cecorum";1.66079054368008e-05;"33";"Colistin";5.65701000864975e-05
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Mitsuokella";"Mitsuokella jalaludinii";0;"33";"Colistin";0.00096716622728528
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus hirae";1.47625826104896e-06;"33";"Colistin";3.64968387654823e-06
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Olsenella";"Olsenella porci";0;"33";"Colistin";0
